X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2021/04/02 00:00:00+00,591,237187,8,4713,2021/04/01 00:00:00+00,237097,13873,1472,28390,0,168,130,539,883,1077,1563,1925,113030,124049,18,7274,16065,41535,41850,38280,35175,26363,31,0,0,0,398,2471,3109,2004,13141,9848,7524
-856335.869598373,7036492.39571864,2021/04/03 00:00:00+00,511,237695,2,4715,2021/04/02 00:00:00+00,237605,13897,1474,28414,0,171,132,539,885,1085,1567,1926,113271,124316,18,7304,16152,41606,41936,38385,35233,26406,33,0,0,0,399,2472,3110,2006,13157,9855,7529
-856335.869598373,7036492.39571864,2021/04/04 00:00:00+00,457,238148,3,4718,2021/04/03 00:00:00+00,238058,13908,1476,28424,0,171,132,540,886,1087,1568,1929,113520,124520,18,7337,16207,41692,42003,38469,35290,26448,32,0,0,0,400,2472,3112,2007,13177,9860,7533
-856335.869598373,7036492.39571864,2021/04/05 00:00:00+00,320,238466,0,4718,2021/04/04 00:00:00+00,238375,13921,1478,28430,0,171,132,540,890,1088,1572,1929,113684,124673,18,7357,16257,41751,42061,38528,35327,26467,30,0,0,0,401,2473,3115,2007,13185,9866,7534
-856335.869598373,7036492.39571864,2021/04/06 00:00:00+00,443,238907,9,4727,2021/04/05 00:00:00+00,238818,13930,1480,28441,0,171,132,540,892,1088,1574,1930,113924,124876,18,7383,16348,41820,42130,38607,35378,26499,31,0,0,0,402,2475,3117,2007,13205,9872,7534
-856335.869598373,7036492.39571864,2021/04/07 00:00:00+00,423,239325,5,4732,2021/04/06 00:00:00+00,239237,13965,1481,28456,0,171,132,541,896,1091,1582,1935,114141,125078,18,7411,16426,41892,42192,38673,35423,26535,30,0,0,0,403,2479,3125,2009,13222,9885,7536
-856335.869598373,7036492.39571864,2021/04/08 00:00:00+00,400,239723,7,4737,2021/04/07 00:00:00+00,239631,13983,1483,28468,0,172,133,541,899,1093,1582,1938,114345,125268,18,7437,16470,41943,42265,38762,35477,26569,35,0,0,0,404,2481,3128,2012,13233,9894,7539
-856335.869598373,7036492.39571864,2021/04/09 00:00:00+00,473,240192,34,4769,2021/04/08 00:00:00+00,240097,14003,1488,28484,0,172,133,542,903,1094,1584,1941,114566,125513,18,7458,16554,42037,42346,38840,35529,26601,29,0,0,0,405,2484,3133,2013,13249,9901,7540
-856335.869598373,7036492.39571864,2021/04/10 00:00:00+00,455,240643,14,4783,2021/04/09 00:00:00+00,240552,14030,1492,28503,0,173,134,544,903,1095,1589,1944,114782,125751,19,7477,16622,42134,42424,38928,35578,26631,30,0,0,0,406,2490,3138,2016,13266,9907,7543
-856335.869598373,7036492.39571864,2021/04/11 00:00:00+00,303,240945,2,4785,2021/04/10 00:00:00+00,240854,14046,1493,28514,0,173,135,544,905,1102,1590,1946,114949,125886,19,7498,16668,42181,42478,38985,35611,26659,31,0,0,0,407,2492,3139,2016,13276,9912,7544
-856335.869598373,7036492.39571864,2021/04/12 00:00:00+00,394,241330,0,4785,2021/04/11 00:00:00+00,241247,14059,1494,28531,0,174,135,545,910,1103,1590,1948,115128,126100,19,7527,16721,42243,42547,39067,35654,26694,33,0,0,0,408,2493,3140,2017,13287,9920,7545
-856335.869598373,7036492.39571864,2021/04/13 00:00:00+00,358,241684,18,4803,2021/04/12 00:00:00+00,241602,14085,1500,28548,0,174,135,545,913,1107,1595,1953,115292,126291,19,7550,16771,42302,42613,39130,35700,26724,31,0,0,0,409,2495,3143,2021,13296,9924,7550
-856335.869598373,7036492.39571864,2021/04/14 00:00:00+00,431,242105,12,4812,2021/04/13 00:00:00+00,242031,14104,1501,28568,0,174,138,546,915,1110,1598,1957,115495,126517,19,7573,16840,42362,42687,39206,35769,26767,33,0,0,0,410,2496,3145,2021,13307,9928,7550
-856335.869598373,7036492.39571864,2021/04/15 00:00:00+00,309,242402,8,4820,2021/04/14 00:00:00+00,242337,14122,1503,28578,0,174,138,546,917,1112,1602,1960,115662,126656,19,7596,16879,42411,42730,39270,35811,26790,34,0,0,0,411,2500,3148,2021,13323,9935,7550
-856335.869598373,7036492.39571864,2021/04/16 00:00:00+00,420,242819,11,4831,2021/04/15 00:00:00+00,242756,14143,1508,28591,0,174,138,547,920,1115,1607,1961,115881,126856,19,7620,16944,42486,42798,39348,35869,26817,32,0,0,0,412,2503,3152,2022,13340,9941,7551
-856335.869598373,7036492.39571864,2021/04/17 00:00:00+00,420,243238,4,4835,2021/04/16 00:00:00+00,243175,14155,1510,28601,0,175,138,548,921,1115,1610,1962,116092,127064,19,7648,17009,42549,42882,39418,35921,26856,32,0,0,0,413,2505,3155,2022,13352,9945,7553
-856335.869598373,7036492.39571864,2021/04/18 00:00:00+00,269,243508,1,4836,2021/04/17 00:00:00+00,243441,14163,1510,28615,0,175,138,549,922,1115,1611,1963,116223,127199,19,7661,17049,42594,42930,39460,35960,26881,31,0,0,0,414,2508,3156,2022,13361,9949,7554
-856335.869598373,7036492.39571864,2021/04/19 00:00:00+00,403,243911,0,4836,2021/04/18 00:00:00+00,243840,14181,1512,28634,0,175,138,550,923,1118,1616,1969,116433,127388,19,7694,17095,42679,42996,39523,36019,26913,30,0,0,0,415,2509,3157,2022,13374,9950,7555
-856335.869598373,7036492.39571864,2021/04/20 00:00:00+00,390,244297,11,4847,2021/04/19 00:00:00+00,244227,14211,1513,28650,0,175,138,552,925,1122,1624,1972,116647,127561,19,7706,17144,42746,43063,39587,36069,26956,34,0,0,0,416,2518,3158,2023,13402,9953,7559
-856335.869598373,7036492.39571864,2021/04/21 00:00:00+00,401,244695,15,4856,2021/04/20 00:00:00+00,244628,14237,1516,28663,0,175,139,554,928,1127,1625,1978,116865,127744,19,7735,17203,42819,43129,39654,36124,26983,31,0,0,0,417,2522,3161,2024,13415,9961,7563
-856335.869598373,7036492.39571864,2021/04/22 00:00:00+00,617,245310,10,4866,2021/04/21 00:00:00+00,245240,14263,1517,28674,0,176,140,557,930,1129,1631,1980,117162,128059,19,7764,17291,42930,43227,39754,36220,27028,33,0,0,0,418,2529,3162,2025,13443,9976,7565
-856335.869598373,7036492.39571864,2021/04/23 00:00:00+00,434,245743,1,4867,2021/04/22 00:00:00+00,245673,14279,1521,28684,0,176,141,559,930,1132,1632,1984,117389,128265,19,7780,17349,43022,43302,39834,36275,27065,31,0,0,0,419,2531,3164,2026,13457,9979,7568
-856335.869598373,7036492.39571864,2021/04/24 00:00:00+00,461,246204,5,4872,2021/04/23 00:00:00+00,246131,14289,1521,28692,0,176,141,559,933,1135,1633,1985,117625,128487,19,7816,17428,43108,43371,39906,36340,27098,28,0,0,0,420,2531,3165,2027,13471,9981,7570
-856335.869598373,7036492.39571864,2021/04/25 00:00:00+00,429,246633,1,4873,2021/04/24 00:00:00+00,246555,14299,1523,28699,0,177,141,561,934,1136,1636,1985,117862,128674,19,7838,17496,43192,43455,39977,36391,27121,29,0,0,0,421,2532,3166,2027,13488,9984,7571
-856335.869598373,7036492.39571864,2021/04/26 00:00:00+00,437,247069,1,4874,2021/04/25 00:00:00+00,246992,14311,1525,28714,0,177,141,561,936,1141,1639,1985,118082,128891,19,7871,17561,43272,43539,40047,36454,27144,29,0,0,0,422,2534,3166,2027,13499,9991,7572
-856335.869598373,7036492.39571864,2021/04/27 00:00:00+00,426,247489,10,4884,2021/04/26 00:00:00+00,247415,14340,1529,28723,0,179,145,566,941,1142,1645,1989,118286,129110,19,7906,17623,43362,43601,40112,36510,27180,29,0,0,0,423,2535,3167,2027,13507,9999,7573
-856335.869598373,7036492.39571864,2021/04/28 00:00:00+00,371,247857,13,4896,2021/04/27 00:00:00+00,247784,14357,1529,28734,0,179,145,569,942,1144,1649,1994,118474,129291,19,7933,17681,43439,43654,40178,36552,27208,28,0,0,0,424,2537,3167,2027,13519,10002,7576
-856335.869598373,7036492.39571864,2021/04/29 00:00:00+00,474,248326,3,4899,2021/04/28 00:00:00+00,248255,14375,1532,28749,0,179,146,569,944,1147,1651,1998,118710,129524,21,7974,17760,43508,43732,40248,36626,27249,32,0,0,0,425,2540,3169,2028,13530,10009,7577
-856335.869598373,7036492.39571864,2021/04/30 00:00:00+00,545,248870,4,4903,2021/04/29 00:00:00+00,248796,14386,1533,28760,0,180,146,569,944,1150,1651,2002,119006,129769,21,7994,17854,43629,43825,40341,36689,27286,29,0,0,0,426,2542,3169,2029,13544,10013,7579
-856335.869598373,7036492.39571864,2021/05/01 00:00:00+00,569,249437,3,4906,2021/04/30 00:00:00+00,249365,14397,1533,28768,0,181,146,570,946,1152,1651,2003,119282,130060,23,8031,17958,43754,43909,40434,36762,27316,26,0,0,0,427,2543,3172,2029,13561,10019,7579
-856335.869598373,7036492.39571864,2021/05/02 00:00:00+00,402,249838,1,4906,2021/05/01 00:00:00+00,249765,14405,1533,28776,0,182,147,571,947,1153,1652,2004,119500,130242,23,8049,18012,43837,43980,40524,36817,27334,31,0,0,0,428,2544,3172,2029,13566,10024,7580
-856335.869598373,7036492.39571864,2021/05/03 00:00:00+00,453,250290,0,4906,2021/05/02 00:00:00+00,250216,14415,1535,28786,0,182,148,572,948,1153,1654,2005,119701,130492,23,8072,18120,43929,44039,40597,36873,27359,25,0,0,0,429,2548,3172,2029,13579,10026,7580
-856335.869598373,7036492.39571864,2021/05/04 00:00:00+00,383,250672,2,4908,2021/05/03 00:00:00+00,250591,14422,1536,28799,0,182,149,573,948,1156,1655,2005,119896,130672,23,8105,18198,43992,44089,40671,36928,27377,28,0,0,0,430,2549,3172,2029,13582,10027,7580
-856335.869598373,7036492.39571864,2021/05/05 00:00:00+00,418,251087,7,4915,2021/05/04 00:00:00+00,251007,14441,1538,28811,0,183,150,573,950,1162,1658,2007,120097,130887,23,8140,18269,44073,44140,40737,36983,27411,29,0,0,0,431,2553,3172,2029,13602,10029,7581
-856335.869598373,7036492.39571864,2021/05/06 00:00:00+00,393,251474,8,4921,2021/05/05 00:00:00+00,251399,14450,1538,28819,0,184,151,573,951,1162,1658,2008,120277,131099,23,8163,18342,44143,44211,40809,37032,27429,28,0,0,0,432,2556,3173,2030,13614,10032,7582
-856335.869598373,7036492.39571864,2021/05/07 00:00:00+00,434,251904,4,4918,2021/05/06 00:00:00+00,251827,14462,1539,28832,0,185,152,573,953,1162,1660,2010,120496,131308,23,8186,18402,44203,44323,40895,37072,27461,30,0,0,0,433,2558,3175,2030,13627,10034,7582
-856335.869598373,7036492.39571864,2021/05/08 00:00:00+00,408,252303,1,4919,2021/05/07 00:00:00+00,252234,14467,1539,28848,0,186,152,574,953,1163,1660,2011,120700,131511,23,8205,18454,44286,44403,40974,37128,27483,31,0,0,0,434,2559,3175,2030,13641,10036,7582
-856335.869598373,7036492.39571864,2021/05/09 00:00:00+00,514,252809,2,4921,2021/05/08 00:00:00+00,252748,14478,1543,28862,0,188,152,574,954,1166,1661,2013,120964,131761,23,8242,18558,44359,44493,41058,37193,27530,28,0,0,0,435,2560,3176,2030,13654,10037,7582
-856335.869598373,7036492.39571864,2021/05/10 00:00:00+00,381,253189,0,4921,2021/05/09 00:00:00+00,253129,14483,1543,28870,0,188,152,574,954,1167,1662,2014,121156,131950,23,8267,18619,44427,44550,41141,37248,27550,31,0,0,0,436,2562,3176,2030,13664,10039,7582
-856335.869598373,7036492.39571864,2021/05/11 00:00:00+00,379,253567,9,4929,2021/05/10 00:00:00+00,253509,14501,1546,28879,0,188,152,576,958,1169,1668,2015,121349,132137,23,8284,18690,44489,44634,41199,37303,27571,29,0,0,0,437,2564,3177,2030,13672,10042,7583
-856335.869598373,7036492.39571864,2021/05/12 00:00:00+00,448,254013,8,4937,2021/05/11 00:00:00+00,253960,14514,1547,28887,0,189,152,577,963,1170,1669,2017,121567,132370,23,8310,18775,44547,44736,41281,37361,27597,29,0,0,0,438,2565,3178,2030,13681,10047,7583
-856335.869598373,7036492.39571864,2021/05/13 00:00:00+00,456,254450,0,4937,2021/05/12 00:00:00+00,254427,14522,1549,28894,0,190,152,578,964,1172,1669,2019,121805,132599,23,8349,18862,44629,44808,41379,37417,27622,27,0,0,0,439,2565,3179,2030,13686,10050,7583
-856335.869598373,7036492.39571864,2021/05/14 00:00:00+00,425,254870,4,4941,2021/05/13 00:00:00+00,255009,14544,1553,28908,0,190,152,579,966,1176,1673,2023,122094,132892,23,8380,18967,44731,44898,41500,37491,27660,30,0,0,0,440,2567,3184,2030,13700,10056,7584
-856335.869598373,7036492.39571864,2021/05/15 00:00:00+00,461,255331,0,4941,2021/05/14 00:00:00+00,255484,14551,1553,28919,0,190,152,581,968,1177,1673,2023,122358,133103,23,8419,19042,44817,44979,41595,37554,27680,29,0,0,0,441,2569,3184,2030,13714,10058,7584
-856335.869598373,7036492.39571864,2021/05/16 00:00:00+00,375,255706,0,4941,2021/05/15 00:00:00+00,255791,14559,1556,28925,0,190,152,582,969,1178,1673,2026,122517,133251,23,8437,19099,44868,45026,41654,37600,27703,31,0,0,0,442,2571,3184,2030,13720,10058,7584
-856335.869598373,7036492.39571864,2021/05/17 00:00:00+00,379,256085,0,4941,2021/05/16 00:00:00+00,256141,14561,1556,28931,0,190,152,582,969,1179,1673,2027,122692,133426,23,8459,19160,44951,45077,41715,37643,27721,26,0,0,0,443,2571,3184,2030,13727,10059,7587
-856335.869598373,7036492.39571864,2021/05/18 00:00:00+00,365,256450,0,4941,2021/05/17 00:00:00+00,256491,14566,1556,28936,0,190,152,583,971,1181,1673,2027,122855,133613,23,8473,19240,45018,45125,41784,37682,27744,28,0,0,0,444,2571,3184,2030,13734,10062,7587
-856335.869598373,7036492.39571864,2021/05/19 00:00:00+00,526,256976,0,4941,2021/05/18 00:00:00+00,256966,14578,1559,28949,0,190,152,583,972,1184,1676,2029,123092,133851,23,8495,19336,45124,45199,41865,37742,27767,26,0,0,0,445,2572,3185,2031,13744,10064,7588
-856335.869598373,7036492.39571864,2021/05/20 00:00:00+00,470,257446,0,4941,2021/05/19 00:00:00+00,257384,14584,1562,28963,0,190,152,583,972,1185,1677,2032,123303,134057,24,8517,19429,45211,45263,41930,37779,27807,25,0,0,0,446,2573,3185,2031,13753,10065,7588
-856335.869598373,7036492.39571864,2021/05/21 00:00:00+00,533,257979,0,4941,2021/05/20 00:00:00+00,257905,14593,1563,28977,0,190,152,584,972,1187,1680,2035,123562,134318,25,8544,19518,45354,45326,42018,37838,27848,25,0,0,0,447,2573,3185,2031,13764,10065,7588
-856335.869598373,7036492.39571864,2021/05/22 00:00:00+00,384,258363,0,4941,2021/05/21 00:00:00+00,258254,14602,1563,28984,0,192,152,585,972,1189,1680,2038,123744,134484,26,8563,19585,45458,45366,42073,37879,27868,22,0,0,0,448,2573,3185,2032,13765,10066,7589
-856335.869598373,7036492.39571864,2021/05/23 00:00:00+00,447,258810,0,4941,2021/05/22 00:00:00+00,258672,14606,1563,28987,0,193,152,586,973,1189,1681,2038,123950,134696,26,8583,19648,45592,45417,42126,37939,27898,23,0,0,0,449,2573,3185,2032,13770,10067,7590
-856335.869598373,7036492.39571864,2021/05/24 00:00:00+00,349,259159,0,4941,2021/05/23 00:00:00+00,258989,14612,1563,28995,0,193,152,586,976,1191,1681,2039,124102,134861,26,8604,19724,45664,45464,42185,37965,27910,22,0,0,0,450,2573,3185,2032,13772,10069,7590
-856335.869598373,7036492.39571864,2021/05/25 00:00:00+00,353,259512,0,4941,2021/05/24 00:00:00+00,259328,14626,1565,29007,0,194,152,587,978,1192,1685,2042,124286,135016,26,8633,19798,45753,45502,42231,38000,27931,22,0,0,0,451,2574,3186,2032,13777,10071,7590
-856335.869598373,7036492.39571864,2021/05/26 00:00:00+00,445,259957,0,4941,2021/05/25 00:00:00+00,259764,14635,1566,29020,0,194,153,588,979,1194,1687,2043,124491,135247,26,8662,19894,45861,45563,42298,38055,27946,22,0,0,0,452,2574,3187,2032,13780,10072,7591
-856335.869598373,7036492.39571864,2021/05/27 00:00:00+00,432,260389,0,4941,2021/05/26 00:00:00+00,260179,14640,1566,29033,0,194,154,588,981,1195,1687,2044,124722,135430,27,8687,19969,45990,45615,42362,38093,27976,23,0,0,0,453,2574,3187,2032,13782,10072,7591
-856335.869598373,7036492.39571864,2021/05/28 00:00:00+00,461,260850,0,4941,2021/05/27 00:00:00+00,260605,14648,1566,29043,0,195,154,588,982,1196,1688,2046,124938,135640,27,8713,20039,46101,45681,42432,38140,28003,25,0,0,0,454,2574,3188,2033,13788,10074,7592
-856335.869598373,7036492.39571864,2021/05/29 00:00:00+00,456,261306,0,4941,2021/05/28 00:00:00+00,261064,14652,1568,29053,0,195,154,589,982,1197,1689,2047,125165,135870,29,8739,20154,46211,45732,42510,38190,28026,22,0,0,0,455,2574,3188,2033,13792,10076,7592
-856335.869598373,7036492.39571864,2021/05/30 00:00:00+00,367,261673,0,4941,2021/05/29 00:00:00+00,261432,14660,1569,29064,0,195,154,590,984,1197,1691,2048,125337,136065,30,8770,20228,46285,45779,42579,38239,28043,25,0,0,0,456,2574,3188,2035,13794,10078,7595
-856335.869598373,7036492.39571864,2021/05/31 00:00:00+00,370,262043,0,4941,2021/05/30 00:00:00+00,261794,14667,1569,29077,0,195,154,591,986,1198,1691,2050,125519,136245,30,8786,20301,46361,45839,42632,38289,28070,27,0,0,0,457,2574,3188,2036,13799,10079,7596
-856335.869598373,7036492.39571864,2021/06/01 00:00:00+00,337,262380,0,4941,2021/05/31 00:00:00+00,262109,14667,1569,29085,0,195,154,591,986,1198,1691,2050,125669,136409,31,8803,20364,46431,45888,42697,38325,28082,26,0,0,0,458,2574,3188,2036,13802,10079,7596
-856335.869598373,7036492.39571864,2021/06/02 00:00:00+00,407,262787,0,4941,2021/06/01 00:00:00+00,262502,14673,1569,29092,0,196,154,591,988,1200,1692,2050,125888,136583,31,8822,20455,46507,45939,42769,38377,28104,27,0,0,0,459,2574,3188,2036,13809,10081,7597
-856335.869598373,7036492.39571864,2021/06/03 00:00:00+00,465,263252,0,4941,2021/06/02 00:00:00+00,262980,14682,1569,29101,0,196,154,591,988,1201,1693,2055,126134,136815,31,8864,20546,46603,46006,42851,38443,28130,26,0,0,0,460,2575,3189,2036,13815,10083,7597
-856335.869598373,7036492.39571864,2021/06/04 00:00:00+00,529,263769,0,4941,2021/06/03 00:00:00+00,263479,14689,1569,29108,0,196,154,592,990,1203,1695,2055,126405,137043,31,8899,20653,46730,46076,42947,38487,28147,23,0,0,0,461,2575,3189,2036,13818,10083,7597
-856335.869598373,7036492.39571864,2021/06/05 00:00:00+00,416,264153,0,4941,2021/06/04 00:00:00+00,263874,14695,1569,29121,0,196,154,593,990,1204,1696,2056,126599,137244,31,8924,20732,46832,46139,43008,38524,28160,24,0,0,0,462,2577,3189,2036,13829,10085,7599
-856335.869598373,7036492.39571864,2021/06/06 00:00:00+00,313,264466,0,4941,2021/06/05 00:00:00+00,264182,14698,1569,29125,0,196,155,593,990,1204,1697,2056,126746,137405,31,8942,20795,46912,46180,43063,38555,28173,24,0,0,0,463,2577,3190,2036,13833,10087,7600
-856335.869598373,7036492.39571864,2021/06/07 00:00:00+00,377,264843,0,4941,2021/06/06 00:00:00+00,264545,14706,1569,29136,0,196,155,593,990,1205,1700,2058,126927,137587,31,8966,20864,46997,46228,43123,38598,28197,25,0,0,0,464,2579,3190,2036,13839,10088,7603
-856335.869598373,7036492.39571864,2021/06/08 00:00:00+00,271,265114,0,4941,2021/06/07 00:00:00+00,264798,14710,1570,29148,0,196,155,594,991,1205,1702,2058,127045,137722,31,8974,20913,47068,46270,43161,38631,28203,24,0,0,0,465,2579,3190,2036,13845,10088,7603
-856335.869598373,7036492.39571864,2021/06/09 00:00:00+00,259,265341,0,4941,2021/06/08 00:00:00+00,265058,14722,1570,29156,0,197,156,595,991,1206,1702,2062,127183,137844,31,8990,20955,47137,46310,43210,38651,28218,25,0,0,0,466,2581,3190,2038,13852,10088,7605
-856335.869598373,7036492.39571864,2021/06/10 00:00:00+00,398,265739,0,4941,2021/06/09 00:00:00+00,265424,14734,1571,29168,0,197,156,595,992,1209,1706,2064,127351,138042,31,9016,21010,47239,46373,43281,38680,28229,24,0,0,0,467,2583,3190,2038,13859,10089,7606
